date,country,continent,flights,new_cases,stringency_index
2021-07-06,Latvia,EU,62,0.0,41.67
2021-07-06,Malta,EU,45,0.0,43.52
2021-07-06,Malaysia,AS,82,7654.0,91.67
2021-07-06,Netherlands,EU,510,0.0,32.41
2021-07-06,Norway,EU,525,207.0,50.93
2021-07-06,Philippines,AS,63,4103.0,71.62
2021-07-06,Poland,EU,505,96.0,43.45
2021-07-06,Portugal,EU,390,0.0,65.74
2021-07-06,Qatar,AS,287,93.0,62.41
2021-07-06,Romania,EU,138,28.0,42.79
2021-07-06,Serbia,EU,57,110.0,32.41
2021-07-06,Russia,EU,1341,23378.0,33.8
2021-07-06,Saudi Arabia,AS,128,1247.0,53.7
2021-07-06,Sweden,EU,290,415.0,50.08
2021-07-06,Singapore,AS,137,10.0,50.93
2021-07-06,Slovenia,EU,36,0.0,43.08
2021-07-06,Slovakia,EU,36,15.0,46.49
2021-07-06,Thailand,AS,9,5420.0,53.7
2021-07-06,Turkey,AS,872,4678.0,32.41
2021-07-06,Taiwan,AS,152,,74.07
2021-07-06,Ukraine,EU,144,0.0,50.93
2021-07-06,Vietnam,AS,53,1029.0,75.46
2021-07-07,United Arab Emirates,AS,268,1552.0,57.78
2021-07-07,Austria,EU,345,103.0,50.04
2021-07-07,Bangladesh,AS,5,11162.0,86.11
2021-07-07,Belgium,EU,399,998.0,50.93
2021-07-07,Bulgaria,EU,72,0.0,48.15
2021-07-07,Bahrain,AS,50,128.0,44.14
2021-07-07,Brunei,AS,4,0.0,40.74
2021-07-07,Belarus,EU,29,557.0,37.96
2021-07-07,Switzerland,EU,577,289.0,44.44
2021-07-07,China,AS,269,58.0,76.39
2021-07-07,Cyprus,AS,83,827.0,47.98
2021-07-07,Czechia,EU,211,113.0,40.74
2021-07-07,Germany,EU,2494,0.0,69.44
2021-07-07,Denmark,EU,296,542.0,44.04
2021-07-07,Estonia,EU,40,0.0,22.14
2021-07-07,Spain,EU,1511,0.0,48.61
2021-07-07,Finland,EU,116,247.0,43.98
2021-07-07,France,EU,1711,0.0,44.85
2021-07-07,United Kingdom,EU,1604,34919.0,51.39
2021-07-07,Greece,EU,123,0.0,53.07
2021-07-07,Hong Kong,AS,196,,71.3
2021-07-07,Croatia,EU,74,96.0,34.7
2021-07-07,Hungary,EU,111,44.0,27.78
2021-07-07,Indonesia,AS,33,34379.0,71.61
2021-07-07,Ireland,EU,143,335.0,40.46
2021-07-07,Israel,AS,135,571.0,29.63
2021-07-07,India,AS,787,43733.0,81.94
2021-07-07,Iraq,AS,4,8818.0,75.93
2021-07-07,Iran,AS,15,16080.0,68.06
2021-07-07,Iceland,EU,51,0.0,17.59
2021-07-07,Italy,EU,1422,907.0,46.21
2021-07-07,Japan,AS,845,2159.0,53.24
2021-07-07,South Korea,AS,28,1275.0,36.57
2021-07-07,Kuwait,AS,6,1993.0,64.27
2021-07-07,Kazakhstan,AS,89,2738.0,65.74
2021-07-07,Lebanon,AS,53,294.0,65.49
2021-07-07,Lithuania,EU,74,46.0,29.91
2021-07-07,Luxembourg,EU,63,0.0,41.67
2021-07-07,Latvia,EU,58,0.0,41.67
2021-07-07,Malta,EU,67,0.0,43.52
2021-07-07,Malaysia,AS,82,7097.0,91.67
2021-07-07,Netherlands,EU,567,0.0,32.41
2021-07-07,Norway,EU,562,200.0,50.93
2021-07-07,Philippines,AS,62,4280.0,71.62
2021-07-07,Pakistan,AS,1,830.0,69.44
2021-07-07,Poland,EU,495,103.0,43.43
2021-07-07,Portugal,EU,431,0.0,65.74
2021-07-07,Qatar,AS,296,93.0,62.38
2021-07-07,Romania,EU,145,51.0,42.78
2021-07-07,Serbia,EU,40,110.0,32.41
2021-07-07,Russia,EU,1271,23962.0,33.8
2021-07-07,Saudi Arabia,AS,95,1277.0,53.7
2021-07-07,Sweden,EU,287,369.0,50.08
2021-07-07,Singapore,AS,151,12.0,50.93
2021-07-07,Slovenia,EU,45,0.0,43.02
2021-07-07,Slovakia,EU,34,45.0,46.49
2021-07-07,Thailand,AS,3,6519.0,53.7
2021-07-07,Turkey,AS,953,5299.0,32.41
2021-07-07,Taiwan,AS,169,,74.07
2021-07-07,Ukraine,EU,155,0.0,50.93
2021-07-07,Vietnam,AS,50,1044.0,75.46
2021-07-08,United Arab Emirates,AS,291,1513.0,57.75
2021-07-08,Austria,EU,335,127.0,50.04
2021-07-08,Bosnia and Herzegovina,EU,1,20.0,35.19
2021-07-08,Bangladesh,AS,9,11651.0,86.11
2021-07-08,Belgium,EU,394,1041.0,50.93
2021-07-08,Bulgaria,EU,79,0.0,48.15
2021-07-08,Bahrain,AS,57,112.0,44.11
2021-07-08,Brunei,AS,3,0.0,40.74
2021-07-08,Belarus,EU,28,998.0,37.96
2021-07-08,Switzerland,EU,536,320.0,44.44
2021-07-08,China,AS,258,47.0,76.39
2021-07-08,Cyprus,AS,110,952.0,47.89
2021-07-08,Czechia,EU,165,287.0,40.74
2021-07-08,Germany,EU,2190,0.0,69.44
2021-07-08,Denmark,EU,294,689.0,44.04
2021-07-08,Estonia,EU,29,0.0,22.12
2021-07-08,Spain,EU,1549,0.0,48.61
2021-07-08,Finland,EU,114,419.0,43.98
2021-07-08,France,EU,1712,0.0,44.83
2021-07-08,United Kingdom,EU,2119,36060.0,51.39
2021-07-08,Greece,EU,154,0.0,53.06
2021-07-08,Hong Kong,AS,209,,65.74
2021-07-08,Croatia,EU,68,141.0,34.7
2021-07-08,Hungary,EU,97,55.0,27.78
2021-07-08,Indonesia,AS,35,38391.0,71.61
2021-07-08,Ireland,EU,154,397.0,40.43
2021-07-08,Israel,AS,188,533.0,29.63
2021-07-08,India,AS,789,45892.0,81.94
2021-07-08,Iraq,AS,2,8777.0,75.93
2021-07-08,Iran,AS,9,17212.0,68.06
2021-07-08,Iceland,EU,57,0.0,17.59
2021-07-08,Italy,EU,1423,1010.0,46.19
2021-07-08,Jordan,AS,1,646.0,51.85
2021-07-08,Japan,AS,803,2264.0,50.46
2021-07-08,South Korea,AS,33,1316.0,36.57
2021-07-08,Kuwait,AS,3,1585.0,64.27
2021-07-08,Kazakhstan,AS,91,2826.0,65.74
2021-07-08,Lebanon,AS,51,401.0,65.47
2021-07-08,Lithuania,EU,63,35.0,29.83
2021-07-08,Luxembourg,EU,69,0.0,41.67
2021-07-08,Latvia,EU,70,0.0,41.67
2021-07-08,Malta,EU,57,0.0,43.52
2021-07-08,Malaysia,AS,80,8868.0,91.67
2021-07-08,Netherlands,EU,603,0.0,32.41
2021-07-08,Norway,EU,532,204.0,50.93
2021-07-08,Philippines,AS,74,5473.0,71.61
2021-07-08,Pakistan,AS,3,1517.0,69.44
2021-07-08,Poland,EU,490,93.0,43.42
2021-07-08,Portugal,EU,430,0.0,65.74
2021-07-08,Qatar,AS,298,158.0,62.34
2021-07-08,Romania,EU,138,60.0,42.77
2021-07-08,Serbia,EU,60,103.0,32.41
2021-07-08,Russia,EU,1305,24818.0,33.8
2021-07-08,Saudi Arabia,AS,74,1207.0,53.7
2021-07-08,Sweden,EU,346,258.0,50.08
2021-07-08,Singapore,AS,154,16.0,50.93
2021-07-08,Slovenia,EU,40,0.0,42.96
2021-07-08,Slovakia,EU,46,33.0,46.49
2021-07-08,Thailand,AS,10,7058.0,53.7
2021-07-08,Turkey,AS,969,5160.0,32.41
2021-07-08,Taiwan,AS,164,,74.07
2021-07-08,Ukraine,EU,162,0.0,50.93
2021-07-08,Vietnam,AS,57,1425.0,75.46
2021-07-09,United Arab Emirates,AS,312,1539.0,57.72
2021-07-09,Austria,EU,349,148.0,49.35
2021-07-09,Bangladesh,AS,11,11324.0,86.11
2021-07-09,Belgium,EU,445,1173.0,50.93
2021-07-09,Bulgaria,EU,114,0.0,48.15
2021-07-09,Bahrain,AS,50,122.0,44.07
2021-07-09,Brunei,AS,3,0.0,40.74
2021-07-09,Belarus,EU,37,1035.0,37.96
2021-07-09,Switzerland,EU,811,316.0,44.44
2021-07-09,China,AS,273,63.0,76.39
2021-07-09,Cyprus,AS,126,993.0,47.84
2021-07-09,Czechia,EU,191,273.0,40.74
2021-07-09,Germany,EU,2396,0.0,69.44
2021-07-09,Denmark,EU,344,658.0,43.67
2021-07-09,Estonia,EU,40,0.0,22.11
2021-07-09,Spain,EU,1731,0.0,48.61
2021-07-09,Finland,EU,131,422.0,43.98
2021-07-09,France,EU,1987,0.0,42.95
2021-07-09,United Kingdom,EU,2304,38597.0,51.39
2021-07-09,Greece,EU,178,0.0,53.05
2021-07-09,Hong Kong,AS,188,,65.74
2021-07-09,Croatia,EU,80,110.0,34.59
2021-07-09,Hungary,EU,108,44.0,27.78
2021-07-09,Indonesia,AS,38,38124.0,71.61
2021-07-09,Ireland,EU,161,533.0,40.41
2021-07-09,Israel,AS,159,476.0,29.63
2021-07-09,India,AS,828,43393.0,81.94
2021-07-09,Iraq,AS,5,9189.0,75.93
2021-07-09,Iran,AS,7,23391.0,68.06
2021-07-09,Iceland,EU,72,0.0,17.59
2021-07-09,Italy,EU,1686,1391.0,46.16
2021-07-09,Jordan,AS,1,553.0,51.85
2021-07-09,Japan,AS,909,2266.0,50.46
2021-07-09,South Korea,AS,30,1378.0,36.57
2021-07-09,Kuwait,AS,8,1705.0,64.27
2021-07-09,Kazakhstan,AS,96,3049.0,65.74
2021-07-09,Lebanon,AS,61,400.0,65.47
2021-07-09,Lithuania,EU,75,67.0,29.76
2021-07-09,Luxembourg,EU,87,0.0,41.67
2021-07-09,Latvia,EU,82,0.0,41.67
2021-07-09,Malta,EU,71,0.0,43.52
2021-07-09,Malaysia,AS,102,9180.0,91.67
2021-07-09,Netherlands,EU,683,0.0,32.41
2021-07-09,Norway,EU,554,183.0,50.93
2021-07-09,Philippines,AS,67,5870.0,71.61
2021-07-09,Pakistan,AS,1,1626.0,69.44
2021-07-09,Poland,EU,478,76.0,43.4
2021-07-09,Portugal,EU,497,0.0,63.89
2021-07-09,Qatar,AS,236,113.0,59.13
2021-07-09,Romania,EU,151,30.0,42.77
2021-07-09,Serbia,EU,91,97.0,32.41
2021-07-09,Russia,EU,1376,25766.0,33.8
2021-07-09,Saudi Arabia,AS,55,1257.0,53.7
2021-07-09,Sweden,EU,321,237.0,50.08
2021-07-09,Singapore,AS,152,10.0,50.93
2021-07-09,Slovenia,EU,47,0.0,42.91
2021-07-09,Slovakia,EU,48,39.0,46.49
2021-07-09,Thailand,AS,5,9276.0,53.7
2021-07-09,Turkey,AS,1008,5171.0,32.41
2021-07-09,Taiwan,AS,171,,74.07
2021-07-09,Ukraine,EU,174,0.0,50.93
2021-07-09,Vietnam,AS,42,1798.0,79.17
2021-07-10,United Arab Emirates,AS,336,1529.0,57.7
2021-07-10,Austria,EU,417,198.0,49.35
2021-07-10,Bangladesh,AS,9,8772.0,86.11
2021-07-10,Belgium,EU,342,1227.0,50.93
2021-07-10,Bulgaria,EU,80,0.0,48.15
2021-07-10,Bahrain,AS,57,119.0,44.05
2021-07-10,Brunei,AS,1,2.0,40.74
2021-07-10,Belarus,EU,36,1250.0,37.96
2021-07-10,Switzerland,EU,837,327.0,44.44
2021-07-10,China,AS,326,58.0,76.39
2021-07-10,Cyprus,AS,122,882.0,47.8
2021-07-10,Czechia,EU,240,298.0,40.74
2021-07-10,Germany,EU,2868,0.0,69.44
2021-07-10,Denmark,EU,284,551.0,43.67
2021-07-10,Estonia,EU,29,0.0,22.11
2021-07-10,Spain,EU,1781,0.0,48.61
2021-07-10,Finland,EU,105,468.0,43.98
2021-07-10,France,EU,1688,0.0,42.94
2021-07-10,United Kingdom,EU,1708,34020.0,51.39
2021-07-10,Greece,EU,213,0.0,53.03
2021-07-10,Hong Kong,AS,184,,65.74
2021-07-10,Croatia,EU,73,87.0,34.54
2021-07-10,Hungary,EU,80,0.0,27.78
2021-07-10,Indonesia,AS,31,35094.0,71.61
2021-07-10,Ireland,EU,165,533.0,40.4
2021-07-10,Israel,AS,102,545.0,29.63
2021-07-10,India,AS,841,42766.0,81.94
2021-07-10,Iraq,AS,2,8636.0,75.93
2021-07-10,Iran,AS,14,16596.0,68.06
2021-07-10,Iceland,EU,67,0.0,17.59
2021-07-10,Italy,EU,1618,1386.0,46.14
2021-07-10,Japan,AS,869,2448.0,50.46
2021-07-10,South Korea,AS,28,1324.0,36.57
2021-07-10,Kuwait,AS,8,1617.0,64.27
2021-07-10,Kazakhstan,AS,91,3242.0,71.3
2021-07-10,Lebanon,AS,65,404.0,65.47
2021-07-10,Lithuania,EU,82,76.0,29.74
2021-07-10,Luxembourg,EU,70,0.0,41.67
2021-07-10,Latvia,EU,83,0.0,41.67
2021-07-10,Malta,EU,75,0.0,43.52
2021-07-10,Malaysia,AS,64,9353.0,91.67
2021-07-10,Netherlands,EU,682,0.0,36.11
2021-07-10,Norway,EU,284,175.0,50.93
2021-07-10,Philippines,AS,76,5665.0,71.6
2021-07-10,Pakistan,AS,3,1843.0,69.44
2021-07-10,Poland,EU,554,86.0,43.4
2021-07-10,Portugal,EU,528,0.0,63.89
2021-07-10,Qatar,AS,222,144.0,59.12
2021-07-10,Romania,EU,140,54.0,42.76
2021-07-10,Serbia,EU,54,110.0,32.41
2021-07-10,Russia,EU,1341,25082.0,33.8
2021-07-10,Saudi Arabia,AS,46,1133.0,53.7
2021-07-10,Sweden,EU,201,228.0,50.08
2021-07-10,Singapore,AS,101,6.0,50.93
2021-07-10,Slovenia,EU,54,0.0,42.91
2021-07-10,Slovakia,EU,46,41.0,46.49
2021-07-10,Thailand,AS,5,9326.0,53.7
2021-07-10,Turkey,AS,899,5670.0,32.41
2021-07-10,Taiwan,AS,160,,74.07
2021-07-10,Ukraine,EU,161,0.0,50.93
2021-07-10,Vietnam,AS,44,1862.0,79.17
2021-07-11,United Arab Emirates,AS,356,1520.0,57.68
2021-07-11,Austria,EU,339,178.0,49.35
2021-07-11,Bangladesh,AS,6,11874.0,86.11
2021-07-11,Belgium,EU,393,1291.0,50.93
2021-07-11,Bulgaria,EU,110,412.0,48.15
2021-07-11,Bahrain,AS,52,74.0,44.03
2021-07-11,Brunei,AS,3,7.0,40.74
2021-07-11,Belarus,EU,36,1082.0,37.96
2021-07-11,Switzerland,EU,715,255.0,44.44
2021-07-11,China,AS,273,59.0,76.39
2021-07-11,Cyprus,AS,130,960.0,47.8
2021-07-11,Czechia,EU,183,175.0,40.74
2021-07-11,Germany,EU,2432,5597.0,69.44
2021-07-11,Denmark,EU,330,520.0,43.67
2021-07-11,Estonia,EU,28,301.0,22.1
2021-07-11,Spain,EU,1826,135337.0,48.61
2021-07-11,Finland,EU,122,486.0,43.98
2021-07-11,France,EU,1828,23318.0,42.94
2021-07-11,United Kingdom,EU,1829,32804.0,51.39
2021-07-11,Greece,EU,183,13647.0,53.03
2021-07-11,Hong Kong,AS,180,,65.74
2021-07-11,Croatia,EU,69,88.0,34.53
2021-07-11,Hungary,EU,100,0.0,27.78
2021-07-11,Indonesia,AS,22,36197.0,71.61
2021-07-11,Ireland,EU,156,631.0,40.38
2021-07-11,Israel,AS,177,262.0,29.63
2021-07-11,India,AS,871,41506.0,81.94
2021-07-11,Iraq,AS,4,6821.0,75.93
2021-07-11,Iran,AS,17,11664.0,68.06
2021-07-11,Iceland,EU,65,25.0,17.59
2021-07-11,Italy,EU,1656,1394.0,46.12
2021-07-11,Japan,AS,885,2025.0,50.46
2021-07-11,South Korea,AS,43,1100.0,36.57
2021-07-11,Kuwait,AS,8,1555.0,64.27
2021-07-11,Kazakhstan,AS,94,3813.0,71.3
2021-07-11,Lebanon,AS,59,327.0,65.47
2021-07-11,Lithuania,EU,73,28.0,29.74
2021-07-11,Luxembourg,EU,78,910.0,41.67
2021-07-11,Latvia,EU,75,268.0,41.67
2021-07-11,Malta,EU,68,622.0,43.52
2021-07-11,Malaysia,AS,92,9105.0,91.67
2021-07-11,Netherlands,EU,624,49557.0,36.11
2021-07-11,Norway,EU,442,108.0,50.93
2021-07-11,Philippines,AS,91,5754.0,71.59
2021-07-11,Pakistan,AS,2,1828.0,69.44
2021-07-11,Poland,EU,496,66.0,43.38
2021-07-11,Portugal,EU,488,19512.0,63.89
2021-07-11,Qatar,AS,310,97.0,54.73
2021-07-11,Romania,EU,133,36.0,42.75
2021-07-11,Serbia,EU,82,77.0,32.41
2021-07-11,Russia,EU,1372,25033.0,33.8
2021-07-11,Saudi Arabia,AS,108,1177.0,53.7
2021-07-11,Sweden,EU,319,7.0,49.97
2021-07-11,Singapore,AS,152,8.0,50.93
2021-07-11,Slovenia,EU,42,387.0,42.91
2021-07-11,Slovakia,EU,27,25.0,46.43
2021-07-11,Thailand,AS,64,9539.0,53.7
2021-07-11,Turkey,AS,952,5530.0,32.41
2021-07-11,Taiwan,AS,150,,74.07
2021-07-11,Ukraine,EU,166,3551.0,50.93
2021-07-11,Vietnam,AS,53,2008.0,79.17
2021-07-12,United Arab Emirates,AS,253,1518.0,57.66
2021-07-12,Austria,EU,382,154.0,49.35
2021-07-12,Bangladesh,AS,9,13768.0,86.11
2021-07-12,Belgium,EU,384,1004.0,50.93
2021-07-12,Bulgaria,EU,85,0.0,48.15
2021-07-12,Bahrain,AS,49,100.0,44.01
2021-07-12,Brunei,AS,1,2.0,37.96
2021-07-12,Belarus,EU,27,1020.0,37.96
2021-07-12,Switzerland,EU,744,230.0,44.44
2021-07-12,China,AS,371,53.0,76.39
2021-07-12,Cyprus,AS,102,849.0,47.73
2021-07-12,Czechia,EU,201,163.0,40.74
2021-07-12,Germany,EU,2558,0.0,69.44
2021-07-12,Denmark,EU,333,609.0,43.67
2021-07-12,Estonia,EU,37,0.0,22.09
2021-07-12,Spain,EU,1660,0.0,48.61
2021-07-12,Finland,EU,115,478.0,43.98
2021-07-12,France,EU,1608,0.0,42.92
2021-07-12,United Kingdom,EU,1612,28379.0,51.39
2021-07-12,Greece,EU,125,0.0,53.01
2021-07-12,Hong Kong,AS,190,,65.74
2021-07-12,Croatia,EU,59,58.0,34.5
2021-07-12,Hungary,EU,109,102.0,27.78
2021-07-12,Indonesia,AS,21,40427.0,71.61
2021-07-12,Ireland,EU,161,581.0,40.36
2021-07-12,Israel,AS,139,443.0,29.63
2021-07-12,India,AS,805,37154.0,81.94
2021-07-12,Iraq,AS,3,7616.0,75.93
2021-07-12,Iran,AS,7,17664.0,68.06
2021-07-12,Iceland,EU,69,0.0,17.59
2021-07-12,Italy,EU,1583,1391.0,46.1
2021-07-12,Japan,AS,822,1565.0,50.46
2021-07-12,South Korea,AS,27,1150.0,45.37
2021-07-12,Kuwait,AS,10,1490.0,64.27
2021-07-12,Kazakhstan,AS,94,3939.0,65.74
2021-07-12,Lebanon,AS,52,314.0,65.46
2021-07-12,Lithuania,EU,59,26.0,29.68
2021-07-12,Luxembourg,EU,71,0.0,41.67
2021-07-12,Latvia,EU,69,0.0,41.67
2021-07-12,Malta,EU,77,0.0,43.52
2021-07-12,Malaysia,AS,64,8574.0,91.67
2021-07-12,Netherlands,EU,643,0.0,36.11
2021-07-12,Norway,EU,585,101.0,50.93
2021-07-12,Philippines,AS,88,5193.0,71.59
2021-07-12,Pakistan,AS,6,1980.0,69.44
2021-07-12,Poland,EU,489,44.0,43.38
2021-07-12,Portugal,EU,471,0.0,63.89
2021-07-12,Qatar,AS,269,86.0,54.7
2021-07-12,Romania,EU,155,26.0,42.75
2021-07-12,Serbia,EU,84,69.0,36.11
2021-07-12,Russia,EU,1321,25140.0,29.36
2021-07-12,Saudi Arabia,AS,70,1112.0,53.7
2021-07-12,Sweden,EU,321,0.0,49.97
2021-07-12,Singapore,AS,128,26.0,50.93
2021-07-12,Slovenia,EU,36,0.0,42.89
2021-07-12,Slovakia,EU,36,7.0,46.43
2021-07-12,Thailand,AS,92,8656.0,57.41
2021-07-12,Turkey,AS,959,5261.0,32.41
2021-07-12,Taiwan,AS,125,,74.07
2021-07-12,Ukraine,EU,157,0.0,50.93
2021-07-12,Vietnam,AS,37,2187.0,79.17
2021-07-13,United Arab Emirates,AS,334,1542.0,57.64
2021-07-13,Austria,EU,266,184.0,49.35
2021-07-13,Bangladesh,AS,15,12198.0,86.11
2021-07-13,Belgium,EU,329,781.0,50.93
2021-07-13,Bulgaria,EU,77,0.0,48.15
2021-07-13,Bahrain,AS,55,112.0,43.99
2021-07-13,Brunei,AS,6,5.0,37.96
2021-07-13,Belarus,EU,32,689.0,37.96
2021-07-13,Switzerland,EU,439,571.0,44.44
2021-07-13,China,AS,332,53.0,76.39
2021-07-13,Cyprus,AS,95,832.0,47.69
2021-07-13,Czechia,EU,199,251.0,40.74
2021-07-13,Germany,EU,1952,0.0,69.44
2021-07-13,Denmark,EU,311,848.0,43.67
2021-07-13,Estonia,EU,32,0.0,22.08
2021-07-13,Spain,EU,1506,0.0,48.61
2021-07-13,Finland,EU,109,301.0,43.98
2021-07-13,France,EU,1477,0.0,42.89
2021-07-13,United Kingdom,EU,1712,30503.0,51.39
2021-07-13,Greece,EU,133,0.0,58.34
2021-07-13,Hong Kong,AS,191,,65.74
2021-07-13,Croatia,EU,54,15.0,34.46
2021-07-13,Hungary,EU,76,17.0,27.78
2021-07-13,Indonesia,AS,25,47899.0,71.61
2021-07-13,Ireland,EU,168,576.0,40.33
2021-07-13,Israel,AS,135,770.0,29.63
2021-07-13,India,AS,790,32906.0,81.94
2021-07-13,Iraq,AS,1,9149.0,75.93
2021-07-13,Iran,AS,12,20829.0,68.06
2021-07-13,Iceland,EU,58,0.0,17.59
2021-07-13,Italy,EU,1278,887.0,46.08
2021-07-13,Japan,AS,849,2309.0,50.46
2021-07-13,South Korea,AS,18,1615.0,45.37
2021-07-13,Kuwait,AS,7,1770.0,64.27
2021-07-13,Kazakhstan,AS,99,3712.0,65.74
2021-07-13,Lebanon,AS,51,150.0,65.44
2021-07-13,Lithuania,EU,52,79.0,29.63
2021-07-13,Luxembourg,EU,59,0.0,41.67
2021-07-13,Latvia,EU,71,0.0,41.67
2021-07-13,Malta,EU,53,0.0,43.52
2021-07-13,Malaysia,AS,84,11079.0,91.67
2021-07-13,Netherlands,EU,516,0.0,36.11
2021-07-13,Norway,EU,530,187.0,50.93
2021-07-13,Philippines,AS,88,3595.0,71.58
2021-07-13,Pakistan,AS,1,1808.0,69.44
2021-07-13,Poland,EU,508,96.0,43.37
2021-07-13,Portugal,EU,369,0.0,63.89
2021-07-13,Qatar,AS,285,146.0,54.67
2021-07-13,Romania,EU,130,39.0,42.74
2021-07-13,Serbia,EU,66,118.0,36.11
2021-07-13,Russia,EU,1311,24702.0,29.35
2021-07-13,Saudi Arabia,AS,115,1244.0,53.7
2021-07-13,Sweden,EU,305,443.0,49.97
2021-07-13,Singapore,AS,137,26.0,50.93
2021-07-13,Slovenia,EU,40,0.0,42.86
2021-07-13,Slovakia,EU,29,28.0,46.43
2021-07-13,Thailand,AS,90,8685.0,57.41
2021-07-13,Turkey,AS,895,5404.0,32.41
2021-07-13,Taiwan,AS,153,,74.07
2021-07-13,Ukraine,EU,140,0.0,50.93
2021-07-13,Vietnam,AS,32,2744.0,79.17
2021-07-14,United Arab Emirates,AS,267,1522.0,57.6
2021-07-14,Austria,EU,302,245.0,49.35
2021-07-14,Bangladesh,AS,13,12383.0,86.11
2021-07-14,Belgium,EU,380,1763.0,50.93
2021-07-14,Bulgaria,EU,80,0.0,48.15
2021-07-14,Bahrain,AS,52,76.0,43.97
2021-07-14,Brunei,AS,5,0.0,37.96
2021-07-14,Belarus,EU,23,586.0,37.96
2021-07-14,Switzerland,EU,592,520.0,44.44
2021-07-14,China,AS,391,58.0,76.39
2021-07-14,Cyprus,AS,94,1081.0,47.64
2021-07-14,Czechia,EU,201,331.0,40.74
2021-07-14,Germany,EU,2104,0.0,69.44
2021-07-14,Denmark,EU,307,1055.0,43.67
2021-07-14,Estonia,EU,43,0.0,22.07
2021-07-14,Spain,EU,1629,0.0,48.61
2021-07-14,Finland,EU,119,350.0,43.98
2021-07-14,France,EU,1423,0.0,42.89
2021-07-14,United Kingdom,EU,1904,44511.0,51.39
2021-07-14,Greece,EU,131,0.0,58.28
2021-07-14,Hong Kong,AS,204,,65.74
2021-07-14,Croatia,EU,72,83.0,34.4
2021-07-14,Hungary,EU,97,56.0,27.78
2021-07-14,Indonesia,AS,29,54517.0,71.6
2021-07-14,Ireland,EU,164,572.0,40.31
2021-07-14,Israel,AS,149,750.0,29.63
2021-07-14,India,AS,893,38792.0,81.94
2021-07-14,Iraq,AS,4,9046.0,75.93
2021-07-14,Iran,AS,16,22750.0,68.06
2021-07-14,Iceland,EU,64,0.0,17.59
2021-07-14,Italy,EU,1429,1530.0,74.3
2021-07-14,Japan,AS,851,3183.0,50.46
2021-07-14,South Korea,AS,30,1599.0,45.37
2021-07-14,Kuwait,AS,11,1712.0,64.27
2021-07-14,Kazakhstan,AS,92,4542.0,65.74
2021-07-14,Lebanon,AS,56,494.0,65.42
2021-07-14,Lithuania,EU,53,77.0,29.6
2021-07-14,Luxembourg,EU,54,0.0,41.67
2021-07-14,Latvia,EU,61,0.0,41.67
2021-07-14,Malta,EU,72,0.0,47.22
2021-07-14,Malaysia,AS,97,11618.0,91.67
2021-07-14,Netherlands,EU,579,0.0,36.11
2021-07-14,Norway,EU,537,146.0,50.93
2021-07-14,Philippines,AS,76,3793.0,71.58
2021-07-14,Pakistan,AS,2,1590.0,69.44
2021-07-14,Poland,EU,475,86.0,43.35
2021-07-14,Portugal,EU,445,0.0,63.89
2021-07-14,Qatar,AS,274,142.0,54.63
2021-07-14,Romania,EU,154,51.0,42.74
2021-07-14,Serbia,EU,82,145.0,36.11
2021-07-14,Russia,EU,1329,23827.0,29.34
2021-07-14,Saudi Arabia,AS,85,1295.0,53.7
2021-07-14,Sweden,EU,332,370.0,49.97
2021-07-14,Singapore,AS,161,60.0,50.93
2021-07-14,Slovenia,EU,34,0.0,42.82
2021-07-14,Slovakia,EU,33,18.0,46.43
2021-07-14,Thailand,AS,107,9317.0,57.41
2021-07-14,Turkey,AS,954,6285.0,32.41
2021-07-14,Taiwan,AS,164,,74.07
2021-07-14,Ukraine,EU,153,0.0,50.93
2021-07-14,Vietnam,AS,39,2830.0,79.17
2021-07-15,United Arab Emirates,AS,356,1529.0,57.51
2021-07-15,Austria,EU,355,273.0,49.35
2021-07-15,Bosnia and Herzegovina,EU,1,24.0,35.19
2021-07-15,Bangladesh,AS,22,12236.0,35.19
2021-07-15,Belgium,EU,367,1429.0,50.93
2021-07-15,Bulgaria,EU,83,0.0,48.15
2021-07-15,Bahrain,AS,65,105.0,47.67
2021-07-15,Brunei,AS,2,0.0,37.96
2021-07-15,Belarus,EU,39,940.0,37.96
2021-07-15,Switzerland,EU,569,590.0,44.44
2021-07-15,China,AS,308,54.0,76.39
2021-07-15,Cyprus,AS,78,1120.0,47.61
2021-07-15,Czechia,EU,241,271.0,40.74
2021-07-15,Germany,EU,2365,0.0,69.44
2021-07-15,Denmark,EU,322,1202.0,43.67
2021-07-15,Estonia,EU,33,0.0,22.06
2021-07-15,Spain,EU,1613,0.0,48.61
2021-07-15,Finland,EU,129,771.0,43.98
2021-07-15,France,EU,1672,0.0,42.87
2021-07-15,United Kingdom,EU,2115,47707.0,51.39
2021-07-15,Greece,EU,178,0.0,58.23
2021-07-15,Hong Kong,AS,196,,65.74
2021-07-15,Croatia,EU,63,155.0,34.4
2021-07-15,Hungary,EU,107,49.0,27.78
2021-07-15,Indonesia,AS,49,56757.0,71.6
2021-07-15,Ireland,EU,157,589.0,40.29
2021-07-15,Israel,AS,193,772.0,29.63
2021-07-15,India,AS,855,41806.0,81.94
2021-07-15,Iraq,AS,3,9635.0,75.93
2021-07-15,Iran,AS,7,23371.0,68.06
2021-07-15,Iceland,EU,81,0.0,17.59
2021-07-15,Italy,EU,1478,2153.0,74.28
2021-07-15,Japan,AS,882,3421.0,50.46
